,accuracy,precision,recall,f1
48,0.8848920863309353,0.9067530095030675,0.8848920863309353,0.8793959004942374
49,0.8837209302325582,0.9018148202208924,0.8837209302325582,0.8815722801349372
50,0.7478991596638656,0.7675112438539549,0.7478991596638656,0.7440317049082719
51,0.8515625,0.8689407796307109,0.8515625,0.8486710357172595
53,0.7863247863247863,0.8156299117837579,0.7863247863247863,0.7783674994377335
54,0.935064935064935,0.9442449691297617,0.935064935064935,0.9322667329954052
55,0.8706896551724138,0.8910103771643589,0.8706896551724138,0.8639281720497691
56,0.8666666666666667,0.8912568870523414,0.8666666666666667,0.863193221141548
57,0.7439024390243902,0.7843786295005806,0.7439024390243902,0.7403018522771883
58,0.8977272727272727,0.921416083916084,0.8977272727272727,0.8945843194251513
59,0.8848920863309353,0.9067530095030675,0.8848920863309353,0.8793959004942374
60,0.8640776699029126,0.8759561635775229,0.8640776699029126,0.8568661628194332
62,0.7407407407407407,0.7924223073648362,0.7407407407407407,0.7347905858647047
63,0.8653846153846154,0.8778700466200464,0.8653846153846154,0.8582813613013212
64,0.9,0.9169192677070829,0.9,0.9004645514856741
65,0.8260869565217391,0.8550939451223006,0.8260869565217391,0.8226895775224518
66,0.8181818181818182,0.8385754675946063,0.8181818181818182,0.8065398123437557
67,0.9095744680851063,0.9263452833996426,0.9095744680851063,0.9084276944981733
68,0.8319327731092437,0.8474922648798081,0.8319327731092437,0.8217599059384051
69,0.8018433179723502,0.8327570077266899,0.8018433179723502,0.7986256466070234
70,0.7682926829268293,0.7922227118939739,0.7682926829268293,0.7587737215199478
71,0.824,0.8394990512333966,0.824,0.8208086727984291
73,0.8515625,0.8689407796307109,0.8515625,0.8486710357172595
74,0.78,0.7935649350649351,0.78,0.7722870341041073
76,0.8253968253968254,0.8428744875777526,0.8253968253968254,0.8201436294305495
77,0.7934782608695652,0.8025042625745952,0.7934782608695652,0.7925286747537387
78,0.8848920863309353,0.9067530095030675,0.8848920863309353,0.8793959004942374
79,0.8319327731092437,0.8474922648798081,0.8319327731092437,0.8217599059384051
80,0.5315315315315315,0.5472329472329472,0.5315315315315315,0.5167444887247149
81,0.8055555555555556,0.8234054252199413,0.8055555555555556,0.7965393934716016
82,0.875,0.8929860832360239,0.875,0.8726141327252708
84,0.925,0.9423891129032258,0.925,0.9238560834436477
85,0.5486725663716814,0.5747279442750551,0.5486725663716814,0.539534458885782
86,0.7664670658682635,0.7935382432066814,0.7664670658682635,0.7647024701830903
88,0.8515625,0.8689407796307109,0.8515625,0.8486710357172595
89,0.8923076923076924,0.9142909659038693,0.8923076923076924,0.8906486163409242
90,0.7934782608695652,0.8025042625745952,0.7934782608695652,0.7925286747537387
91,0.8024691358024691,0.8123436617445332,0.8024691358024691,0.7985045069455061
94,0.8580645161290322,0.8697775628626693,0.8580645161290322,0.8538284508107609
95,0.9,0.9169192677070829,0.9,0.9004645514856741
96,0.9257425742574258,0.9352129783114059,0.9257425742574258,0.9244246085998908
97,0.8842975206611571,0.8895940263882848,0.8842975206611571,0.883076086365984
98,0.851063829787234,0.8855003940110323,0.851063829787234,0.8434813275725687
99,0.5315315315315315,0.5472329472329472,0.5315315315315315,0.5167444887247149
100,0.8,0.8157943001274042,0.8,0.7902817217020003
