,gini_index,entropy,purity,inverse_purity,f_measure
26,0.3523592324630387,0.7384543300597746,0.7310924369747899,0.7478991596638656,0.739400305576776
27,0.2450141310723617,0.5821234854884856,0.8404255319148937,0.8404255319148937,0.8404255319148938
28,0.24571069547146102,0.5270614672986118,0.8282828282828283,0.8484848484848485,0.8382621394669586
29,0.26620935455521916,0.5619335602220227,0.8061224489795918,0.8367346938775511,0.8211433641779694
30,0.2890578666440735,0.6270478989832485,0.7931034482758621,0.7931034482758621,0.7931034482758621
31,0.22962021293500715,0.5052269213023509,0.85,0.85,0.85
32,0.3280279397286111,0.7047335063669445,0.7565217391304347,0.7391304347826086,0.7477249747219413
33,0.3033176308401705,0.6704274935447113,0.8,0.8,0.8000000000000002
34,0.30398015013399626,0.660308095077706,0.7863247863247863,0.7863247863247863,0.7863247863247863
35,0.22635529608006671,0.4836431965613309,0.8440366972477065,0.8440366972477065,0.8440366972477065
36,0.20079556251421846,0.4937727105833387,0.8842105263157894,0.8842105263157894,0.8842105263157894
37,0.21507869495485596,0.49879280216385286,0.8627450980392157,0.8627450980392157,0.8627450980392157
38,0.25954511486165155,0.5785162258181492,0.8189655172413793,0.8189655172413793,0.8189655172413793
39,0.25270562770562777,0.5536710449384739,0.8311688311688312,0.8311688311688312,0.8311688311688312
40,0.3695627533894241,0.7798751107009922,0.7256637168141593,0.7079646017699115,0.716704905495466
41,0.16229693421344288,0.3882936442004624,0.8923076923076924,0.8923076923076924,0.8923076923076924
42,0.3080263713364412,0.6667589727499696,0.7796610169491526,0.7796610169491526,0.7796610169491526
43,0.20497413191910346,0.4601540082719956,0.8709677419354839,0.8709677419354839,0.8709677419354839
44,0.3114202898550725,0.6391051644204284,0.7391304347826086,0.7391304347826086,0.7391304347826085
45,0.3105171624713959,0.6923812897247165,0.7578947368421053,0.7578947368421053,0.7578947368421053
46,0.18092710860568,0.40934578289342405,0.8766233766233766,0.8766233766233766,0.8766233766233766
47,0.18271853561523868,0.4280074216949799,0.875,0.875,0.875
48,0.18732408614051688,0.47273429330859024,0.8848920863309353,0.8848920863309353,0.8848920863309353
49,0.1772479318924754,0.42232539933081786,0.8837209302325582,0.8837209302325582,0.8837209302325582
50,0.3501549946562735,0.7393071760229109,0.7478991596638656,0.7478991596638656,0.7478991596638656
51,0.2108850441541381,0.4813532263883906,0.8515625,0.8515625,0.8515625
53,0.30398015013399626,0.660308095077706,0.7863247863247863,0.7863247863247863,0.7863247863247863
54,0.11076794671264714,0.28133012736100516,0.935064935064935,0.935064935064935,0.935064935064935
55,0.21003468853808385,0.4972782263865542,0.8706896551724138,0.8706896551724138,0.8706896551724138
56,0.2004752066115703,0.47834967395887673,0.8666666666666667,0.8666666666666667,0.8666666666666667
57,0.329732868757259,0.7325033416291518,0.7439024390243902,0.7439024390243902,0.7439024390243903
58,0.1571678321678322,0.3548776969729849,0.8977272727272727,0.8977272727272727,0.8977272727272727
59,0.18732408614051688,0.47273429330859024,0.8848920863309353,0.8848920863309353,0.8848920863309353
60,0.21243012650779636,0.49318534563448485,0.8640776699029126,0.8640776699029126,0.8640776699029126
62,0.3225627926777352,0.6709708664716563,0.7407407407407407,0.7407407407407407,0.7407407407407407
63,0.2108682983682984,0.49115910817477115,0.8653846153846154,0.8653846153846154,0.8653846153846154
64,0.16741296518607446,0.439118209064027,0.9,0.9,0.9
65,0.249417616619885,0.5640098739375046,0.8260869565217391,0.8260869565217391,0.8260869565217391
66,0.2712233579817312,0.6021485823474374,0.8181818181818182,0.8181818181818182,0.8181818181818182
67,0.147309433200715,0.3532279161122536,0.9095744680851063,0.9095744680851063,0.9095744680851063
68,0.26257025686091423,0.5960952637038345,0.8319327731092437,0.8319327731092437,0.8319327731092437
69,0.2857404648333584,0.6098544143834408,0.8018433179723502,0.8018433179723502,0.8018433179723502
70,0.3296080024606005,0.7073328688966956,0.7682926829268293,0.7682926829268293,0.7682926829268293
71,0.23298671726755216,0.499772161135535,0.824,0.832,0.8279806763285024
73,0.2108850441541381,0.4813532263883906,0.8515625,0.8515625,0.8515625
74,0.31991774891774893,0.6904918150754308,0.78,0.8,0.7898734177215191
76,0.25099991795012405,0.5663924905588665,0.8253968253968254,0.8253968253968254,0.8253968253968254
77,0.29345694799658983,0.6380748621443746,0.7934782608695652,0.7934782608695652,0.7934782608695652
78,0.18732408614051688,0.47273429330859024,0.8848920863309353,0.8848920863309353,0.8848920863309353
79,0.26257025686091423,0.5960952637038345,0.8319327731092437,0.8319327731092437,0.8319327731092437
80,0.37271557271557276,0.7832930484367534,0.7207207207207207,0.7027027027027027,0.71159767362299
81,0.2565982404692082,0.5409671137989949,0.8055555555555556,0.8472222222222222,0.8258636788048553
82,0.18271853561523868,0.4280074216949799,0.875,0.875,0.875
84,0.11806268328445747,0.29315045053797545,0.925,0.925,0.925
85,0.36685258174066093,0.7751756255314157,0.7256637168141593,0.7168141592920354,0.7212117921711275
86,0.2917745072514817,0.6410372032917581,0.7664670658682635,0.7664670658682635,0.7664670658682635
88,0.2108850441541381,0.4813532263883906,0.8515625,0.8515625,0.8515625
89,0.1614925098796067,0.3777410259392663,0.8923076923076924,0.8923076923076924,0.8923076923076924
90,0.29345694799658983,0.6380748621443746,0.7934782608695652,0.7934782608695652,0.7934782608695652
91,0.2959130154119261,0.6488273364109514,0.8024691358024691,0.8024691358024691,0.8024691358024691
94,0.20773772384101827,0.4689593801203328,0.8580645161290322,0.8580645161290322,0.8580645161290322
95,0.16741296518607446,0.439118209064027,0.9,0.9,0.9
96,0.13190368810636724,0.3588221289915334,0.9257425742574258,0.9257425742574258,0.9257425742574258
97,0.191451355661882,0.4568486635758695,0.8842975206611571,0.8842975206611571,0.8842975206611571
98,0.22899921197793532,0.5175722318545921,0.851063829787234,0.851063829787234,0.8510638297872339
99,0.37271557271557276,0.7832930484367534,0.7207207207207207,0.7027027027027027,0.71159767362299
100,0.3033176308401705,0.6704274935447113,0.8,0.8,0.8000000000000002
