,gini_index,entropy,purity,inverse_purity,f_measure
2,0.01202163895011017,0.03958613511638245,0.9937888198757764,0.9937888198757764,0.9937888198757764
21,0.2711182622687048,0.5770711816808394,0.7964601769911505,0.7699115044247787,0.7829608519574022
38,0.24924038225925021,0.5452065657615585,0.8301886792452831,0.8301886792452831,0.8301886792452831
53,0.20325502213142668,0.4557807944442722,0.8651685393258427,0.8651685393258427,0.8651685393258428
72,0.3080263713364412,0.6667589727499696,0.7796610169491526,0.7796610169491526,0.7796610169491526
75,0.18732408614051688,0.47273429330859024,0.8848920863309353,0.8848920863309353,0.8848920863309353
88,0.36283699854791024,0.7589695194567773,0.7168949771689498,0.7534246575342466,0.7347060325023399
100,0.2397599927045696,0.5465615254746572,0.8346456692913385,0.8346456692913385,0.8346456692913384
103,0.12625188964474682,0.34956560469182496,0.9285714285714286,0.9285714285714286,0.9285714285714286
104,0.1551392019016224,0.3861811210438435,0.9051094890510949,0.9051094890510949,0.9051094890510949
107,0.25194307608100713,0.540337358474665,0.8045977011494253,0.8045977011494253,0.8045977011494253
117,0.20528433830320625,0.46913638785384326,0.8679245283018868,0.8679245283018868,0.8679245283018869
122,0.37271557271557276,0.7832930484367534,0.7207207207207207,0.7027027027027027,0.71159767362299
130,0.21257030431342355,0.4538247318370482,0.8532110091743119,0.8532110091743119,0.8532110091743119
131,0.2942577903529887,0.6298889544832131,0.7738095238095238,0.8154761904761905,0.7940966648831816
150,0.1989397456775579,0.45695927437844064,0.8721804511278195,0.8721804511278195,0.8721804511278195
152,0.34664357864357864,0.7149345581705029,0.7090909090909091,0.7272727272727273,0.718066743383199
158,0.3806350406350407,0.7895071506904925,0.6864864864864865,0.7135135135135136,0.699739121360743
189,0.2162471524418786,0.5166199449340612,0.872,0.872,0.872
192,0.22156862745098038,0.5051337746908489,0.8625,0.8625,0.8625
203,0.07508900636530368,0.18962281581496498,0.9565217391304348,0.9565217391304348,0.9565217391304348
211,0.18271853561523868,0.4280074216949799,0.875,0.875,0.875
215,0.1847591187012439,0.43065790968954865,0.8823529411764706,0.8823529411764706,0.8823529411764706
236,0.191426255942385,0.43575762307780685,0.8811188811188811,0.8811188811188811,0.881118881118881
249,0.2712233579817312,0.6021485823474374,0.8181818181818182,0.8181818181818182,0.8181818181818182
260,0.15218602060707323,0.3956072730859531,0.9105263157894737,0.9105263157894737,0.9105263157894739
